Date,Open,High,Low,Close,Adj Close,Volume
12/07/2018,222.5,223.5,220.5,221.0,192.98130798339844,"25,063,568"
12/10/2018,219.5,220.0,218.5,219.0,191.23486328125,"19,433,461"
12/11/2018,220.0,223.0,219.0,222.5,194.29110717773438,"27,375,220"
12/12/2018,223.5,227.0,222.5,226.5,197.7840118408203,"26,433,846"
12/13/2018,227.0,227.5,225.0,226.0,197.34735107421875,"32,087,141"
12/14/2018,223.0,223.5,220.5,222.5,194.29110717773438,"38,646,159"
12/17/2018,221.0,225.0,220.0,223.5,195.164306640625,"18,938,952"
12/18/2018,221.0,223.0,220.5,222.5,194.29110717773438,"30,203,541"
12/19/2018,222.0,225.5,222.0,225.5,196.91079711914062,"23,390,082"
12/20/2018,221.0,222.5,221.0,221.0,192.98130798339844,"35,027,116"
12/21/2018,219.0,224.0,219.0,223.5,195.164306640625,"43,507,532"
12/24/2018,221.5,221.5,219.5,220.0,192.10806274414062,"22,976,100"
12/25/2018,215.5,218.0,215.0,217.5,189.92501831054688,"19,402,777"
12/26/2018,218.5,219.5,216.0,216.5,189.05181884765625,"16,463,259"
12/27/2018,222.0,224.0,220.5,223.0,194.72772216796875,"21,491,484"
12/28/2018,223.5,225.5,222.5,225.5,196.91079711914062,"29,456,773"
01/02/2019,226.5,226.5,219.0,219.5,191.67144775390625,"32,900,482"
01/03/2019,214.0,218.0,214.0,215.5,188.17860412597656,"34,087,620"
01/04/2019,211.5,211.5,206.5,208.0,181.6294403076172,"65,943,521"
01/07/2019,212.0,214.0,211.0,213.0,185.9955291748047,"35,442,176"
01/08/2019,212.0,212.5,210.0,211.0,184.2490997314453,"22,694,481"
01/09/2019,212.0,216.5,211.0,215.5,188.17860412597656,"46,295,446"
01/10/2019,216.0,216.5,214.5,216.0,188.61520385742188,"20,754,593"
01/11/2019,219.0,220.5,218.0,220.5,192.54464721679688,"28,102,288"
01/14/2019,218.5,220.0,217.0,218.5,190.7982635498047,"17,612,296"
01/15/2019,216.5,221.0,215.5,221.0,192.98130798339844,"38,882,923"
01/16/2019,218.5,220.0,217.5,217.5,189.92501831054688,"28,978,282"
01/17/2019,218.0,221.0,218.0,220.5,192.54464721679688,"21,163,986"
01/18/2019,219.0,220.0,217.5,218.5,190.7982635498047,"49,627,569"
01/21/2019,220.0,223.0,220.0,221.0,192.98130798339844,"29,384,866"
01/22/2019,220.0,223.0,219.0,223.0,194.72772216796875,"28,926,483"
01/23/2019,221.5,222.0,220.0,220.5,192.54464721679688,"16,671,213"
01/24/2019,222.5,222.5,220.5,222.5,194.29110717773438,"26,417,924"
01/25/2019,226.5,227.0,225.0,226.0,197.34735107421875,"46,692,764"
01/28/2019,229.5,229.5,228.0,229.0,199.96705627441406,"26,026,257"
01/29/2019,222.5,225.0,222.0,222.5,194.29110717773438,"41,122,520"
01/30/2019,220.5,221.5,220.0,221.0,192.98130798339844,"44,755,945"
02/11/2019,228.0,229.0,226.5,228.0,199.09381103515625,"78,307,106"
02/12/2019,230.0,230.0,229.0,230.0,200.8402557373047,"29,406,670"
02/13/2019,232.0,232.0,228.5,229.0,199.96705627441406,"28,634,925"
02/14/2019,229.5,230.0,226.0,227.0,198.22061157226562,"23,647,751"
02/15/2019,229.0,229.0,226.5,227.0,198.22061157226562,"22,369,799"
02/18/2019,229.0,230.5,228.5,230.0,200.8402557373047,"16,978,916"
02/19/2019,230.0,230.5,229.0,229.0,199.96705627441406,"16,577,023"
02/20/2019,231.5,234.5,231.0,234.5,204.76974487304688,"30,479,710"
02/21/2019,235.5,236.5,234.5,236.5,206.5161895751953,"33,764,489"
02/22/2019,235.5,236.5,234.0,236.5,206.5161895751953,"22,032,163"
02/25/2019,237.5,239.0,236.0,238.0,207.82601928710938,"24,105,138"
02/26/2019,239.0,240.0,236.5,239.5,209.1358184814453,"24,522,789"
02/27/2019,238.5,239.5,237.0,239.0,208.69923400878906,"35,240,889"
03/04/2019,239.5,239.5,234.5,235.5,205.64295959472656,"39,655,513"
03/05/2019,234.0,234.5,232.5,233.0,203.4599151611328,"22,641,407"
03/06/2019,235.0,235.5,233.5,234.0,204.3331298828125,"20,433,226"
03/07/2019,235.0,235.0,233.0,234.0,204.3331298828125,"17,126,192"
03/08/2019,231.0,231.5,229.0,230.0,200.8402557373047,"22,190,659"
03/11/2019,228.0,230.5,227.5,230.5,201.27687072753906,"23,200,793"
03/12/2019,233.0,237.0,232.5,235.5,205.64295959472656,"23,588,085"
03/13/2019,234.0,237.0,234.0,237.0,206.95278930664062,"20,500,195"
03/14/2019,239.0,239.0,234.0,234.5,204.76974487304688,"17,175,356"
03/15/2019,237.0,239.5,235.5,239.0,208.69923400878906,"33,649,729"
03/18/2019,239.5,241.0,239.0,241.0,210.4456787109375,"26,856,532"
03/19/2019,239.0,240.5,238.0,240.5,210.00904846191406,"14,479,009"
03/20/2019,242.0,242.0,239.5,242.0,211.31887817382812,"22,975,971"
03/21/2019,242.5,245.5,241.0,245.5,214.3751678466797,"26,179,502"
03/22/2019,248.0,248.5,244.5,248.5,216.99481201171875,"22,931,467"
03/25/2019,240.5,243.5,240.5,241.5,210.88230895996094,"19,211,254"
03/26/2019,243.0,244.0,241.0,244.0,213.06532287597656,"19,920,170"
03/27/2019,242.0,242.5,240.5,241.5,210.88230895996094,"22,590,089"
03/28/2019,240.5,242.5,240.0,242.0,211.31887817382812,"13,933,054"
03/29/2019,243.0,245.5,240.5,245.5,214.3751678466797,"28,220,810"
04/01/2019,251.0,251.0,245.0,245.5,214.3751678466797,"35,330,656"
04/02/2019,249.5,249.5,246.0,246.0,214.81175231933594,"24,105,053"
04/03/2019,249.0,249.0,246.5,246.5,215.2483673095703,"24,945,323"
04/08/2019,251.0,253.0,250.5,253.0,220.92433166503906,"45,184,821"
04/09/2019,253.0,254.0,252.0,254.0,221.7974853515625,"22,355,674"
04/10/2019,253.0,254.5,252.0,254.0,221.7974853515625,"25,849,934"
04/11/2019,253.0,254.0,251.5,252.0,220.051025390625,"24,896,840"
04/12/2019,251.5,253.0,251.0,252.0,220.051025390625,"13,548,148"
04/15/2019,255.0,256.0,254.0,255.5,223.1073455810547,"17,192,002"
04/16/2019,257.0,257.0,255.5,257.0,224.41714477539062,"19,652,648"
04/17/2019,260.0,263.0,259.5,261.5,228.34666442871094,"37,864,191"
04/18/2019,264.0,266.0,263.5,264.5,230.96627807617188,"38,006,795"
04/19/2019,269.0,269.5,263.5,264.5,230.96627807617188,"44,658,699"
04/22/2019,266.5,267.5,265.0,266.0,232.27613830566406,"24,967,393"
04/23/2019,266.5,268.0,266.0,268.0,234.0225830078125,"25,336,847"
04/24/2019,270.0,270.0,267.5,269.0,234.89578247070312,"26,449,755"
04/25/2019,268.5,269.0,267.0,267.5,233.5859375,"32,386,724"
04/26/2019,262.0,263.0,257.5,260.0,227.0368194580078,"47,518,804"
04/29/2019,260.0,262.0,258.5,259.5,226.60020446777344,"31,126,618"
04/30/2019,260.0,260.5,258.0,259.0,226.1636199951172,"33,799,419"
05/02/2019,261.5,262.5,258.5,259.0,226.1636199951172,"27,091,394"
05/03/2019,262.0,265.0,260.5,265.0,231.4028778076172,"29,840,246"
05/06/2019,260.0,260.0,258.0,259.0,226.1636199951172,"32,823,187"
05/07/2019,259.5,263.0,259.0,262.5,229.2198486328125,"25,686,126"
05/08/2019,260.0,261.5,259.5,260.0,227.0368194580078,"25,542,364"
05/09/2019,259.5,259.5,256.0,256.5,223.98052978515625,"33,587,574"
05/10/2019,257.0,259.0,255.0,256.0,223.54396057128906,"18,617,212"
05/13/2019,253.0,254.0,249.5,250.5,218.74127197265625,"28,284,535"
05/14/2019,247.5,251.0,245.0,248.5,216.99481201171875,"45,055,708"
05/15/2019,251.0,252.0,249.0,249.0,217.4314422607422,"36,825,479"
05/16/2019,248.5,249.5,246.0,247.0,215.68496704101562,"29,713,519"
05/17/2019,249.0,249.0,241.5,241.5,210.88230895996094,"38,647,856"
05/20/2019,242.5,243.0,238.0,238.0,207.82601928710938,"39,157,661"
05/21/2019,233.5,236.0,232.5,234.0,204.3331298828125,"80,042,775"
05/22/2019,236.5,240.5,235.5,238.0,207.82601928710938,"34,622,034"
05/23/2019,233.5,233.5,230.0,230.0,200.8402557373047,"58,752,627"
05/24/2019,230.0,234.0,230.0,233.0,203.4599151611328,"36,000,789"
05/27/2019,234.0,235.0,231.0,231.0,201.71348571777344,"35,562,033"
05/28/2019,232.0,232.0,230.5,230.5,201.27687072753906,"95,240,033"
05/29/2019,228.0,230.5,227.0,229.5,200.40365600585938,"26,533,236"
05/30/2019,230.0,231.5,229.0,231.0,201.71348571777344,"28,500,328"
05/31/2019,232.0,237.5,231.0,235.5,205.64295959472656,"46,070,338"
06/03/2019,235.5,238.5,232.0,238.0,207.82601928710938,"31,054,092"
06/04/2019,237.5,238.0,233.0,233.0,203.4599151611328,"24,443,428"
06/05/2019,238.0,238.0,234.0,235.0,205.206298828125,"29,139,584"
06/06/2019,231.5,232.0,229.5,232.0,202.586669921875,"34,651,731"
06/10/2019,237.5,240.0,234.5,240.0,209.5724639892578,"35,373,888"
06/11/2019,240.0,246.0,239.0,244.5,213.50192260742188,"31,965,670"
06/12/2019,244.5,247.5,243.0,246.0,214.81175231933594,"29,675,556"
06/13/2019,242.5,244.0,240.0,240.0,209.5724639892578,"32,981,724"
06/14/2019,238.5,239.5,236.0,236.0,206.07962036132812,"31,951,556"
06/17/2019,231.5,235.0,230.5,233.0,203.4599151611328,"51,017,012"
06/18/2019,234.0,235.5,233.0,235.5,205.64295959472656,"28,578,087"
06/19/2019,242.5,244.0,240.5,244.0,213.06532287597656,"50,164,372"
06/20/2019,242.0,245.5,241.0,245.0,213.93850708007812,"37,836,291"
06/21/2019,248.0,248.5,246.0,248.5,216.99481201171875,"61,164,304"
06/24/2019,241.0,242.0,240.0,241.0,217.4459228515625,"43,300,507"
06/25/2019,241.0,241.5,237.0,238.5,215.1903076171875,"28,559,283"
06/26/2019,235.0,236.5,234.0,234.5,211.58123779296875,"27,607,041"
06/27/2019,236.0,241.5,236.0,240.5,216.9947967529297,"42,007,834"
06/28/2019,241.5,241.5,238.0,239.0,215.6414031982422,"25,962,203"
07/01/2019,245.5,250.0,245.0,248.5,224.21292114257812,"66,307,875"
07/02/2019,249.5,250.0,247.5,249.0,224.66409301757812,"24,181,202"
07/03/2019,244.0,245.0,242.0,242.5,218.79931640625,"29,449,774"
07/04/2019,244.5,245.0,242.5,244.0,220.1527557373047,"17,481,240"
07/05/2019,244.5,245.0,241.5,243.0,219.2504425048828,"22,867,074"
07/08/2019,240.0,244.5,240.0,242.5,218.79931640625,"27,787,909"
07/09/2019,241.5,243.0,240.5,242.0,218.34825134277344,"16,418,987"
07/10/2019,243.0,247.0,243.0,247.0,222.85952758789062,"23,812,131"
07/11/2019,250.0,250.0,247.5,250.0,225.5663299560547,"31,160,289"
07/12/2019,252.0,252.0,249.5,250.5,226.01748657226562,"23,479,432"
07/15/2019,251.0,254.5,249.5,254.5,229.6265411376953,"29,727,300"
07/16/2019,254.0,256.5,253.5,256.0,230.9799346923828,"21,361,249"
07/17/2019,254.0,254.0,251.0,252.0,227.3708038330078,"25,573,648"
07/18/2019,252.0,254.5,251.5,254.0,229.17538452148438,"20,842,575"
07/19/2019,259.5,261.0,259.0,259.0,233.6866912841797,"59,709,798"
07/22/2019,263.0,264.0,262.0,264.0,238.1980743408203,"31,522,639"
07/23/2019,265.5,266.5,262.5,264.0,238.1980743408203,"29,273,223"
07/24/2019,266.5,266.5,263.0,265.0,239.10031127929688,"23,734,039"
07/25/2019,264.0,265.0,261.5,265.0,239.10031127929688,"30,433,545"
07/26/2019,261.0,262.5,261.0,261.0,235.49124145507812,"20,438,071"
07/29/2019,260.0,262.0,259.5,261.0,235.49124145507812,"17,509,320"
07/30/2019,262.5,263.0,260.0,260.0,234.5889892578125,"22,670,612"
07/31/2019,260.0,260.0,257.0,259.5,234.1378631591797,"31,635,601"
08/01/2019,257.5,257.5,255.5,256.5,231.4310760498047,"30,017,526"
08/02/2019,252.0,253.5,250.5,251.5,226.9197235107422,"54,021,644"
08/05/2019,251.0,252.0,245.5,246.5,222.4084014892578,"51,535,721"
08/06/2019,240.0,250.0,240.0,248.5,224.21292114257812,"58,625,879"
08/07/2019,250.0,250.5,246.5,248.0,223.76181030273438,"29,435,460"
08/08/2019,248.0,254.0,248.0,253.5,228.72427368164062,"29,725,266"
08/12/2019,254.5,254.5,251.0,251.0,226.46859741210938,"21,794,603"
08/13/2019,249.0,249.5,246.5,246.5,222.4084014892578,"23,121,107"
08/14/2019,252.5,254.0,249.5,249.5,225.11517333984375,"35,216,703"
08/15/2019,247.0,248.5,246.0,248.0,223.76181030273438,"27,624,412"
08/16/2019,249.5,252.0,248.0,250.0,225.5663299560547,"25,370,715"
08/19/2019,251.5,253.0,250.5,252.0,227.3708038330078,"24,060,514"
08/20/2019,254.0,254.5,252.5,254.5,229.6265411376953,"19,960,494"
08/21/2019,254.5,255.0,253.0,254.5,229.6265411376953,"20,269,296"
08/22/2019,257.0,257.5,254.0,254.0,229.17538452148438,"21,900,840"
08/23/2019,253.5,254.5,253.0,254.0,229.17538452148438,"14,166,877"
08/26/2019,249.0,250.5,248.5,248.5,224.21292114257812,"31,678,620"
08/27/2019,250.5,251.0,248.5,250.0,225.5663299560547,"50,234,951"
08/28/2019,250.5,253.0,250.5,252.0,227.3708038330078,"15,132,882"
08/29/2019,253.0,254.0,251.0,254.0,229.17538452148438,"19,587,767"
08/30/2019,256.5,259.0,256.0,259.0,233.6866912841797,"35,184,201"
09/02/2019,258.0,258.0,256.0,257.5,232.33331298828125,"14,614,854"
09/03/2019,256.5,258.0,253.0,254.0,229.17538452148438,"25,762,495"
09/04/2019,254.0,258.0,254.0,257.5,232.33331298828125,"22,540,733"
09/05/2019,263.0,263.0,260.5,263.0,237.29579162597656,"48,791,728"
09/06/2019,265.0,265.0,263.0,263.5,237.74691772460938,"25,408,515"
09/10/2019,263.5,264.0,260.5,261.5,235.94236755371094,"29,308,866"
09/11/2019,264.0,264.5,260.5,263.0,237.29579162597656,"36,196,015"
09/12/2019,265.0,265.0,261.5,262.5,236.84463500976562,"26,017,293"
09/16/2019,262.0,265.5,261.5,265.5,239.55142211914062,"32,573,966"
09/17/2019,266.5,266.5,264.5,265.0,239.10031127929688,"27,600,844"
09/18/2019,267.0,269.5,266.5,267.0,240.90484619140625,"47,684,759"
09/19/2019,268.0,268.0,264.0,265.0,240.90484619140625,"25,233,567"
09/20/2019,266.0,266.5,264.0,264.0,239.99575805664062,"43,868,865"
09/23/2019,264.0,264.0,263.0,264.0,239.99575805664062,"13,093,208"
09/24/2019,263.5,265.5,262.0,265.0,240.90484619140625,"24,244,943"
09/25/2019,262.5,266.0,262.0,266.0,241.8138885498047,"21,003,163"
09/26/2019,269.0,269.5,266.5,268.0,243.63206481933594,"29,940,103"
09/27/2019,271.5,272.5,271.0,272.0,247.2683868408203,"41,235,817"
10/01/2019,273.0,280.5,273.0,280.0,254.54098510742188,"71,743,890"
10/02/2019,280.0,281.0,279.0,279.5,254.0863800048828,"29,295,953"
10/03/2019,274.0,277.5,274.0,276.5,251.35919189453125,"31,890,864"
10/04/2019,279.5,280.0,275.0,276.5,251.35919189453125,"35,169,613"
10/07/2019,279.0,279.5,277.5,278.0,252.72280883789062,"17,510,230"
10/08/2019,283.5,286.5,282.5,286.5,260.449951171875,"35,278,551"
10/09/2019,283.5,286.0,282.0,282.0,256.3590393066406,"34,777,456"
10/14/2019,291.5,291.5,288.5,290.0,263.6316833496094,"46,683,517"
10/15/2019,293.5,296.0,292.0,293.5,266.81341552734375,"38,018,567"
10/16/2019,298.0,298.0,293.5,296.5,269.5406799316406,"40,297,144"
10/17/2019,295.0,295.5,292.0,293.5,266.81341552734375,"40,271,938"
10/18/2019,293.0,295.5,291.0,293.0,266.35894775390625,"45,102,984"
10/21/2019,291.0,291.0,288.5,290.0,263.6316833496094,"34,634,365"
10/22/2019,292.5,294.0,291.5,294.0,267.26800537109375,"26,005,020"
10/23/2019,293.5,293.5,290.5,293.0,266.35894775390625,"28,675,408"
10/24/2019,294.5,294.5,291.0,293.0,266.35894775390625,"29,040,827"
10/25/2019,294.5,294.5,292.5,293.5,266.81341552734375,"22,682,711"
10/28/2019,295.0,295.5,294.0,294.5,267.7225036621094,"20,076,561"
10/29/2019,297.0,298.5,296.5,298.5,271.35882568359375,"36,682,131"
10/30/2019,298.5,299.5,296.5,299.5,272.2679748535156,"32,370,342"
10/31/2019,300.0,301.5,298.5,298.5,271.35882568359375,"40,944,514"
11/01/2019,299.5,299.5,296.5,299.0,271.8133544921875,"30,121,678"
11/04/2019,302.5,308.0,301.0,307.0,279.0859680175781,"44,899,671"
11/05/2019,307.5,310.5,307.0,310.5,282.2677307128906,"32,201,184"
11/06/2019,309.0,311.5,308.0,311.0,282.7222595214844,"22,149,743"
11/07/2019,310.0,310.0,306.5,309.0,280.9041442871094,"28,291,659"
11/08/2019,308.5,309.0,305.5,305.5,277.722412109375,"25,651,542"
11/11/2019,305.0,305.0,300.0,301.0,273.63153076171875,"35,165,583"
11/12/2019,302.5,305.0,302.0,305.0,277.2678527832031,"17,540,708"
11/13/2019,303.0,304.0,301.5,304.0,276.3587646484375,"18,172,438"
11/14/2019,304.5,305.0,302.0,303.5,275.9041748046875,"15,734,835"
11/15/2019,305.5,307.5,304.5,307.0,279.0859680175781,"28,848,445"
11/18/2019,308.5,311.0,307.0,311.0,282.7222595214844,"18,691,325"
11/19/2019,312.5,315.0,311.0,315.0,286.35858154296875,"31,634,197"
11/20/2019,314.0,314.0,312.0,313.5,284.9949645996094,"22,387,973"
11/21/2019,309.5,311.0,307.0,311.0,282.7222595214844,"28,108,833"
11/22/2019,310.0,310.5,308.0,309.0,280.9041442871094,"24,737,984"
11/25/2019,310.5,310.5,307.0,307.0,279.0859680175781,"19,530,177"
11/26/2019,310.0,310.5,307.0,307.0,279.0859680175781,"101,224,622"
11/27/2019,307.5,311.5,307.5,311.0,282.7222595214844,"18,467,648"
11/28/2019,310.0,312.0,308.5,309.5,281.3586120605469,"19,077,982"
11/29/2019,309.0,309.5,305.0,305.0,277.2678527832031,"30,963,561"
12/02/2019,307.0,308.0,306.5,307.5,279.5405578613281,"24,016,807"
12/03/2019,305.0,307.0,305.0,307.0,279.0859680175781,"24,690,319"
12/04/2019,305.0,306.0,304.0,306.0,278.1768493652344,"25,492,686"
12/05/2019,309.0,312.0,309.0,312.0,283.63134765625,"34,521,842"
12/06/2019,315.0,316.0,311.0,313.0,284.5404357910156,"17,695,703"
12/09/2019,314.0,316.5,314.0,316.0,287.2676696777344,"23,256,081"
12/10/2019,315.0,315.5,312.5,313.5,284.9949645996094,"20,570,594"
12/11/2019,314.0,319.0,313.0,319.0,289.99493408203125,"31,223,148"
12/12/2019,325.0,334.5,324.0,331.5,301.3582763671875,"52,742,851"
12/13/2019,340.0,343.0,338.0,339.0,308.1764831542969,"58,198,939"
12/16/2019,336.5,338.5,336.0,336.0,305.4490661621094,"102,188"
12/17/2019,335.0,345.0,335.0,345.0,313.63079833984375,"40,813,458"
12/18/2019,341.5,345.0,341.5,344.5,313.1763000488281,"39,682,841"
12/19/2019,340.0,342.0,335.0,335.0,306.7662353515625,"54,888,012"
12/20/2019,332.0,333.0,328.5,329.0,301.2718811035156,"86,280,459"
12/23/2019,329.5,334.0,329.5,334.0,305.85052490234375,"26,639,340"
12/24/2019,334.0,334.5,332.0,332.0,304.0191345214844,"13,488,907"
12/25/2019,332.0,334.5,331.0,333.0,304.934814453125,"12,262,954"
12/26/2019,333.0,334.0,331.5,333.0,304.934814453125,"11,427,884"
12/27/2019,335.0,338.0,335.0,338.0,309.5134582519531,"16,677,806"
12/30/2019,338.0,339.0,334.0,334.5,306.30841064453125,"21,531,263"
12/31/2019,331.0,333.5,331.0,331.0,303.1033935546875,"22,890,517"
01/02/2020,332.5,339.0,332.5,339.0,310.42913818359375,"31,754,120"
01/03/2020,344.0,345.0,335.5,339.5,310.8869934082031,"41,811,268"
01/06/2020,333.0,334.5,332.0,332.0,304.0191345214844,"45,343,057"
01/07/2020,332.5,333.0,326.5,329.5,301.7298278808594,"50,879,181"
01/08/2020,325.0,333.0,325.0,329.5,301.7298278808594,"37,567,748"
01/09/2020,335.0,337.5,333.5,337.5,309.0555114746094,"31,481,504"
01/10/2020,340.5,341.0,336.0,339.5,310.8869934082031,"27,032,115"
01/13/2020,342.0,342.0,339.0,341.5,312.7184753417969,"30,663,332"
01/14/2020,345.5,346.0,344.5,346.0,316.8391418457031,"30,223,993"
01/15/2020,345.0,345.0,337.5,340.0,311.3448486328125,"47,434,274"
01/16/2020,330.0,336.5,330.0,334.5,306.30841064453125,"55,211,420"
01/17/2020,334.0,335.5,332.0,333.0,304.934814453125,"52,060,097"
01/20/2020,334.0,335.5,333.0,333.0,304.934814453125,"32,658,203"
01/30/2020,326.0,326.0,316.5,316.5,289.8254699707031,"125,451,049"
01/31/2020,323.0,323.5,319.0,320.0,293.0304260253906,"62,526,055"
02/03/2020,315.0,316.5,312.0,315.0,288.45184326171875,"59,560,849"
02/04/2020,336.5,337.0,325.0,325.0,297.60906982421875,"51,890,496"
02/05/2020,329.0,329.5,324.5,327.5,299.8983154296875,"36,601,453"
02/06/2020,329.5,332.5,329.0,332.5,304.4769287109375,"29,267,094"
02/07/2020,330.0,330.5,326.0,328.0,300.356201171875,"28,798,327"
02/10/2020,321.5,328.0,321.0,327.5,299.8983154296875,"30,632,424"
02/11/2020,330.5,332.5,330.0,331.5,303.5612487792969,"27,524,935"
02/12/2020,333.5,336.0,333.0,335.0,306.7662353515625,"37,612,639"
02/13/2020,338.0,338.0,335.0,335.0,306.7662353515625,"22,757,021"
02/14/2020,337.0,337.0,334.5,335.0,306.7662353515625,"16,933,683"
02/17/2020,331.5,333.0,330.5,331.5,303.5612487792969,"15,937,079"
02/18/2020,324.5,326.5,322.0,322.0,294.8618469238281,"61,825,604"
02/19/2020,322.5,327.0,322.0,326.5,298.98260498046875,"38,781,218"
02/20/2020,328.0,329.0,325.0,325.5,298.0668640136719,"27,011,736"
02/21/2020,325.5,326.5,323.0,325.0,297.60906982421875,"22,813,534"
02/24/2020,319.5,321.5,319.5,320.0,293.0304260253906,"41,693,680"
02/25/2020,320.0,323.5,317.5,322.0,294.8618469238281,"36,195,011"
02/26/2020,317.0,320.5,316.5,318.5,291.6568298339844,"60,479,362"
02/27/2020,319.0,320.0,315.0,316.0,289.3675537109375,"61,250,927"
03/02/2020,308.0,317.0,308.0,311.0,284.7889404296875,"79,912,942"
03/03/2020,318.5,320.0,316.0,317.5,290.74114990234375,"49,679,411"
03/04/2020,322.0,322.0,317.0,320.5,293.48828125,"42,941,146"
03/05/2020,325.0,326.0,323.0,323.0,295.7775573730469,"37,861,525"
03/06/2020,320.0,320.5,315.0,315.0,288.45184326171875,"51,546,760"
03/09/2020,307.5,310.0,305.5,305.5,279.7525329589844,"87,871,277"
03/10/2020,301.5,309.0,301.0,307.0,281.1260681152344,"71,950,130"
03/11/2020,309.0,310.5,302.0,302.0,276.54754638671875,"62,216,710"
03/12/2020,299.0,299.0,287.0,294.0,269.22174072265625,"113,527,351"
03/13/2020,275.0,294.0,272.5,290.0,265.558837890625,"149,995,148"
03/16/2020,285.0,291.0,275.5,276.5,253.1965789794922,"103,873,228"
03/17/2020,265.0,276.5,265.0,268.0,245.41302490234375,"121,323,651"
03/18/2020,269.5,272.5,260.0,260.0,238.0872039794922,"117,437,643"
03/19/2020,252.0,253.0,235.5,248.0,229.30343627929688,"160,811,697"
03/20/2020,258.5,270.0,256.0,270.0,249.64486694335938,"157,664,726"
03/23/2020,257.0,262.5,252.0,255.0,235.7756805419922,"76,466,709"
03/24/2020,268.0,274.0,266.0,267.5,247.3333282470703,"81,952,933"
03/25/2020,276.5,280.0,274.0,277.0,256.11712646484375,"79,447,199"
03/26/2020,279.5,280.0,275.5,280.0,258.8909606933594,"52,845,633"
03/27/2020,284.0,286.0,273.0,273.0,252.41867065429688,"68,752,306"
03/30/2020,263.5,269.0,262.5,267.5,247.3333282470703,"49,159,956"
03/31/2020,273.0,274.0,269.5,274.0,253.34326171875,"48,837,923"
04/01/2020,276.5,276.5,271.5,271.5,251.0317840576172,"44,515,034"
04/06/2020,273.0,275.5,270.0,275.5,254.7302703857422,"56,392,754"
04/07/2020,283.5,284.0,280.5,283.0,261.664794921875,"48,787,346"
04/08/2020,285.0,285.5,283.0,285.0,263.5140075683594,"37,912,826"
04/09/2020,287.5,288.0,282.5,283.0,261.664794921875,"27,620,430"
04/10/2020,280.0,282.0,279.0,279.5,258.4286193847656,"27,252,858"
04/13/2020,278.5,281.5,278.5,278.5,257.5040588378906,"22,196,596"
04/14/2020,281.0,285.5,280.0,285.0,263.5140075683594,"48,809,688"
04/15/2020,287.0,288.5,286.0,287.5,265.8255920410156,"55,216,434"
04/16/2020,283.0,288.5,283.0,286.5,264.9009704589844,"47,815,280"
04/17/2020,303.5,308.5,300.5,306.5,283.3931579589844,"116,368,201"
04/20/2020,308.0,309.0,302.5,304.0,281.0816345214844,"41,381,669"
04/21/2020,300.5,301.5,293.5,295.0,272.7601318359375,"61,479,357"
04/22/2020,294.5,295.0,290.5,294.0,271.8355407714844,"42,192,580"
04/23/2020,300.0,300.0,294.0,295.5,273.2224426269531,"39,474,478"
04/24/2020,295.5,297.0,294.0,294.0,271.8355407714844,"26,008,090"
04/27/2020,298.0,298.5,296.0,298.0,275.533935546875,"38,493,406"
04/28/2020,298.5,298.5,294.5,296.5,274.1470031738281,"37,395,165"
04/29/2020,299.0,301.5,298.0,299.0,276.45855712890625,"44,059,301"
04/30/2020,302.0,305.0,301.5,304.5,281.5439147949219,"55,126,085"
05/04/2020,294.5,296.5,294.0,295.0,272.7601318359375,"71,581,861"
05/05/2020,296.5,298.0,295.0,295.5,273.2224426269531,"23,547,405"
05/06/2020,294.5,296.0,292.5,296.0,273.6847229003906,"34,240,479"
05/07/2020,294.5,299.0,294.5,297.5,275.0716857910156,"27,621,198"
05/08/2020,300.0,300.0,296.0,297.5,275.0716857910156,"32,295,893"
05/11/2020,300.0,301.5,298.5,301.0,278.3077697753906,"28,727,019"
05/12/2020,297.5,298.5,295.0,295.0,272.7601318359375,"52,089,788"
05/13/2020,293.0,297.0,292.5,297.0,274.6093444824219,"26,156,418"
05/14/2020,293.0,295.0,292.5,293.0,270.9108581542969,"34,315,948"
05/15/2020,297.5,298.5,294.5,298.0,275.533935546875,"42,494,804"
05/18/2020,291.0,293.5,290.0,290.0,268.1370544433594,"84,986,065"
05/19/2020,294.0,294.0,291.5,291.5,269.52398681640625,"51,250,214"
05/20/2020,293.0,294.0,291.0,294.0,271.8355407714844,"32,677,994"
05/21/2020,296.0,298.0,295.0,297.5,275.0716857910156,"30,997,468"
05/22/2020,294.5,295.0,291.0,292.0,269.9862976074219,"40,192,923"
05/25/2020,290.5,293.0,288.5,292.0,269.9862976074219,"26,803,223"
05/26/2020,295.0,297.5,293.5,295.5,273.2224426269531,"33,856,481"
05/27/2020,297.0,298.0,295.5,296.5,274.1470031738281,"23,375,959"
05/28/2020,298.5,298.5,293.0,294.0,271.8355407714844,"28,444,568"
05/29/2020,292.0,292.5,290.0,292.0,269.9862976074219,"79,774,181"
06/01/2020,294.0,296.5,293.5,295.5,273.2224426269531,"35,811,214"
06/02/2020,296.0,297.5,296.0,296.5,274.1470031738281,"24,771,587"
06/03/2020,300.0,301.0,298.0,301.0,278.3077697753906,"65,176,337"
06/04/2020,305.0,306.0,304.0,306.0,282.93084716796875,"46,572,451"
06/05/2020,308.5,312.0,308.0,311.5,288.0162048339844,"42,981,262"
06/08/2020,316.0,319.0,315.0,318.0,294.0261535644531,"50,302,921"
